Nutrient,Age-sex group (*: excludes pregnant or breastfeeding),N,Food group_level1,Food group_level2,Food group_level3,Amount,Amount_SE,L95%CI,U95%CI,Unit,Percentage,Percentage_SE,Interpretation_Notes,Food_Group_Level
Dietary fibre,Youth & adolescents* 9 to 18 y,1813,Meat & Poultry,Processed Meats,,0.0,0.0,0.0,0.0,g,0.1,0.0,,2
Dietary fibre,Youth & adolescents* 9 to 18 y,386,Meat & Poultry,Processed Meats,Bacon,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Dietary fibre,Youth & adolescents* 9 to 18 y,166,Meat & Poultry,Processed Meats,Pork - Cured,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Dietary fibre,Youth & adolescents* 9 to 18 y,1139,Meat & Poultry,Processed Meats,Luncheon Meat,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Dietary fibre,Youth & adolescents* 9 to 18 y,584,Meat & Poultry,Processed Meats,Sausage,0.0,0.0,0.0,0.0,g,0.1,0.0,,3
Dietary fibre,Youth & adolescents* 9 to 18 y,1697,Meat & Poultry,Red Meat,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Dietary fibre,Youth & adolescents* 9 to 18 y,1330,Meat & Poultry,Red Meat,Beef,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Dietary fibre,Youth & adolescents* 9 to 18 y,71,Meat & Poultry,Red Meat,Lamb - Veal & Game Meats,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Dietary fibre,Youth & adolescents* 9 to 18 y,,Meat & Poultry,Red Meat,Offal - Liver & Pates,,,,,g,,,<10,3
Dietary fibre,Youth & adolescents* 9 to 18 y,467,Meat & Poultry,Red Meat,Pork - Fresh,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Dietary fibre,Youth & adolescents* 9 to 18 y,2673,Meat Alternatives,,,0.9,0.1,0.8,1.1,g,5.8,0.4,,1
Dietary fibre,Youth & adolescents* 9 to 18 y,2213,Meat Alternatives,Eggs,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Dietary fibre,Youth & adolescents* 9 to 18 y,281,Meat Alternatives,Legumes,,0.4,0.1,0.3,0.5,g,2.5,0.3,E,2
Dietary fibre,Youth & adolescents* 9 to 18 y,1036,Meat Alternatives,Nuts - Seeds & Peanut Butter,,0.5,0.0,0.4,0.5,g,2.9,0.2,,2
Dietary fibre,Youth & adolescents* 9 to 18 y,108,Meat Alternatives,Tofu & Meatless Products,,0.1,0.0,0.0,0.1,g,0.3,0.1,,2
Dietary fibre,Youth & adolescents* 9 to 18 y,167,Nutritional Beverages & Bars,,,0.1,0.0,0.1,0.1,g,0.6,0.1,,1
Dietary fibre,Youth & adolescents* 9 to 18 y,129,Nutritional Beverages & Bars,Meal Replacements & Nutritional Beverages,,0.1,0.0,0.0,0.1,g,0.4,0.1,,2
Dietary fibre,Youth & adolescents* 9 to 18 y,46,Nutritional Beverages & Bars,Nutritional Bars,,0.0,0.0,0.0,0.1,g,0.2,0.1,,2
Dietary fibre,Youth & adolescents* 9 to 18 y,3619,Soups - Sauces - Spices & Other Ingredients,,,0.5,0.0,0.5,0.6,g,3.4,0.2,,1
Dietary fibre,Youth & adolescents* 9 to 18 y,1553,Soups - Sauces - Spices & Other Ingredients,Sauces & Gravies,,0.2,0.0,0.2,0.2,g,1.1,0.1,,2
Dietary fibre,Youth & adolescents* 9 to 18 y,747,Soups - Sauces - Spices & Other Ingredients,Soups,,0.1,0.0,0.1,0.2,g,0.8,0.1,,2
Dietary fibre,Youth & adolescents* 9 to 18 y,3417,Soups - Sauces - Spices & Other Ingredients,Spices - Seasonings & Other Ingredients,,0.2,0.0,0.2,0.3,g,1.5,0.1,,2
Dietary fibre,Youth & adolescents* 9 to 18 y,3420,Sweets - Sugars & Savoury Snacks,,,1.4,0.1,1.3,1.6,g,8.7,0.4,,1
Dietary fibre,Youth & adolescents* 9 to 18 y,1608,Sweets - Sugars & Savoury Snacks,Confectionary,,0.3,0.0,0.2,0.3,g,1.6,0.1,,2
Dietary fibre,Youth & adolescents* 9 to 18 y,794,Sweets - Sugars & Savoury Snacks,Confectionary,Candies,0.0,0.0,0.0,0.0,g,0.2,0.0,,3
Dietary fibre,Youth & adolescents* 9 to 18 y,938,Sweets - Sugars & Savoury Snacks,Confectionary,Chocolate - Candies & Bars,0.2,0.0,0.2,0.3,g,1.3,0.1,,3
Dietary fibre,Youth & adolescents* 9 to 18 y,166,Sweets - Sugars & Savoury Snacks,Confectionary,Jello - Dessert Toppings & Puddings,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Dietary fibre,Youth & adolescents* 9 to 18 y,758,Sweets - Sugars & Savoury Snacks,Frozen Desserts,,0.2,0.0,0.1,0.2,g,1.1,0.1,,2
Dietary fibre,Youth & adolescents* 9 to 18 y,599,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Frozen Dairy Products & analogues,0.2,0.0,0.1,0.2,g,1.0,0.1,,3
Dietary fibre,Youth & adolescents* 9 to 18 y,204,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Popsicles & Sherbet,0.0,0.0,0.0,0.0,g,0.1,0.0,,3
Dietary fibre,Youth & adolescents* 9 to 18 y,1279,Sweets - Sugars & Savoury Snacks,Savoury Snacks,,0.8,0.1,0.7,0.9,g,4.9,0.3,,2
Dietary fibre,Youth & adolescents* 9 to 18 y,2738,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,,0.2,0.0,0.1,0.2,g,1.1,0.2,,2
Dietary fibre,Youth & adolescents* 9 to 18 y,269,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Jams - Jellies & Marmalade,0.0,0.0,0.0,0.0,g,0.2,0.0,,3
Dietary fibre,Youth & adolescents* 9 to 18 y,1069,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Other Sugars & Syrups,0.2,0.0,0.1,0.2,g,0.9,0.2,,3
Dietary fibre,Youth & adolescents* 9 to 18 y,19,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugar Substitutes,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Dietary fibre,Youth & adolescents* 9 to 18 y,2377,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugars,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,19,Baby Foods,,,0.1,0.0,0.0,0.1,g,0.0,0.0,,1
Total sugars,Youth & adolescents* 9 to 18 y,17,Baby Foods,Baby Foods Products,,0.1,0.0,0.0,0.1,g,0.0,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,,Baby Foods,Infant Formula,,,,,,g,,,<10,2
Total sugars,Youth & adolescents* 9 to 18 y,3815,Beverages (Excluding Milks),,,29.5,1.0,27.6,31.5,g,25.4,0.6,,1
Total sugars,Youth & adolescents* 9 to 18 y,93,Beverages (Excluding Milks),Alcohol,,0.1,0.0,0.0,0.2,g,0.1,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,890,Beverages (Excluding Milks),Coffee & Tea,,2.0,0.2,1.7,2.4,g,1.7,0.2,,2
Total sugars,Youth & adolescents* 9 to 18 y,340,Beverages (Excluding Milks),Coffee & Tea,Coffee,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,608,Beverages (Excluding Milks),Coffee & Tea,Tea,2.0,0.2,1.7,2.4,g,1.7,0.2,,3
Total sugars,Youth & adolescents* 9 to 18 y,19,Beverages (Excluding Milks),Energy Drinks,,0.1,0.0,0.0,0.2,g,0.1,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,726,Beverages (Excluding Milks),Fruit Drinks,,5.9,0.6,4.6,7.1,g,5.0,0.5,,2
Total sugars,Youth & adolescents* 9 to 18 y,1498,Beverages (Excluding Milks),Fruit Juice,,10.1,0.5,9.2,11.1,g,8.7,0.4,,2
Total sugars,Youth & adolescents* 9 to 18 y,197,Beverages (Excluding Milks),Other Beverages,,1.3,0.1,1.0,1.6,g,1.1,0.1,,2
Total sugars,Youth & adolescents* 9 to 18 y,942,Beverages (Excluding Milks),Soft Drinks,,8.9,0.6,7.7,10.1,g,7.6,0.5,,2
Total sugars,Youth & adolescents* 9 to 18 y,131,Beverages (Excluding Milks),Sport Drinks,,0.8,0.1,0.6,1.1,g,0.7,0.1,,2
Total sugars,Youth & adolescents* 9 to 18 y,48,Beverages (Excluding Milks),Tomato & Vegetable Juice,,0.1,0.0,0.1,0.2,g,0.1,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,30,Beverages (Excluding Milks),Vitamin Water,,,,,,g,,,F,2
Total sugars,Youth & adolescents* 9 to 18 y,3637,Beverages (Excluding Milks),Water,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,3655,Dairy & Plant-Based Beverages,,,19.5,0.5,18.5,20.5,g,16.7,0.4,,1
Total sugars,Youth & adolescents* 9 to 18 y,2532,Dairy & Plant-Based Beverages,Cheeses,,0.6,0.0,0.5,0.6,g,0.5,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,3315,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,,16.7,0.5,15.8,17.7,g,14.4,0.4,,2
Total sugars,Youth & adolescents* 9 to 18 y,575,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Cream & Other Types of Milk,,,,,g,,,F,3
Total sugars,Youth & adolescents* 9 to 18 y,415,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Flavoured Milk,3.0,0.3,2.3,3.7,g,2.6,0.3,,3
Total sugars,Youth & adolescents* 9 to 18 y,3128,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Plain Milk,13.2,0.4,12.5,13.9,g,11.4,0.3,,3
Total sugars,Youth & adolescents* 9 to 18 y,98,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Plant-Based Beverages,0.4,0.1,0.2,0.6,g,0.3,0.1,E,3
Total sugars,Youth & adolescents* 9 to 18 y,723,Dairy & Plant-Based Beverages,Yogurts,,2.1,0.1,1.9,2.4,g,1.8,0.1,,2
Total sugars,Youth & adolescents* 9 to 18 y,636,Dairy & Plant-Based Beverages,Yogurts,Flavoured Yogurt,2.0,0.1,1.7,2.3,g,1.7,0.1,,3
Total sugars,Youth & adolescents* 9 to 18 y,101,Dairy & Plant-Based Beverages,Yogurts,Plain Yogurt,0.1,0.0,0.1,0.2,g,0.1,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,3579,Fats & Oils,,,0.3,0.0,0.2,0.3,g,0.2,0.0,,1
Total sugars,Youth & adolescents* 9 to 18 y,149,Fats & Oils,Animal Fats,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,996,Fats & Oils,Butter,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,1982,Fats & Oils,Margarines,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,1204,Fats & Oils,Salad Dressings,,0.3,0.0,0.2,0.3,g,0.2,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,1732,Fats & Oils,Shortening,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,2127,Fats & Oils,Vegetable Oils,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,419,Fish & Seafood,,,0.0,0.0,0.0,0.0,g,0.0,0.0,,1
Total sugars,Youth & adolescents* 9 to 18 y,319,Fish & Seafood,Fish,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,141,Fish & Seafood,Shellfish,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,3672,Fruits & Vegetables,,,20.1,0.6,19.0,21.2,g,17.3,0.5,,1
Total sugars,Youth & adolescents* 9 to 18 y,2498,Fruits & Vegetables,Fruits,,15.9,0.5,14.8,16.9,g,13.7,0.5,,2
Total sugars,Youth & adolescents* 9 to 18 y,1041,Fruits & Vegetables,Fruits,Apple,5.4,0.3,4.9,5.9,g,4.6,0.2,,3
Total sugars,Youth & adolescents* 9 to 18 y,823,Fruits & Vegetables,Fruits,Banana,2.8,0.2,2.5,3.1,g,2.4,0.1,,3
Total sugars,Youth & adolescents* 9 to 18 y,743,Fruits & Vegetables,Fruits,Berries,1.1,0.1,0.9,1.2,g,0.9,0.1,,3
Total sugars,Youth & adolescents* 9 to 18 y,73,Fruits & Vegetables,Fruits,Cherries,0.1,0.0,0.1,0.2,g,0.1,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,514,Fruits & Vegetables,Fruits,Citrus Fruits,1.3,0.1,1.1,1.5,g,1.1,0.1,,3
Total sugars,Youth & adolescents* 9 to 18 y,469,Fruits & Vegetables,Fruits,Grapes & Raisins,1.4,0.1,1.1,1.6,g,1.2,0.1,,3
Total sugars,Youth & adolescents* 9 to 18 y,194,Fruits & Vegetables,Fruits,Melons,1.2,0.2,0.8,1.6,g,1.0,0.2,E,3
Total sugars,Youth & adolescents* 9 to 18 y,331,Fruits & Vegetables,Fruits,Other Fruits,1.3,0.2,0.9,1.6,g,1.1,0.1,,3
Total sugars,Youth & adolescents* 9 to 18 y,110,Fruits & Vegetables,Fruits,Peaches & Nectarines,0.5,0.1,0.2,0.7,g,0.4,0.1,E,3
Total sugars,Youth & adolescents* 9 to 18 y,115,Fruits & Vegetables,Fruits,Pears,0.5,0.1,0.3,0.6,g,0.4,0.1,E,3
Total sugars,Youth & adolescents* 9 to 18 y,159,Fruits & Vegetables,Fruits,Pineapples,0.3,0.1,0.2,0.5,g,0.3,0.1,E,3
Total sugars,Youth & adolescents* 9 to 18 y,33,Fruits & Vegetables,Fruits,Plums & Prunes,0.1,0.0,0.0,0.2,g,0.1,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,3472,Fruits & Vegetables,Vegetables Including Potatoes,,4.2,0.1,4.0,4.5,g,3.6,0.1,,2
Total sugars,Youth & adolescents* 9 to 18 y,1524,Fruits & Vegetables,Vegetables Including Potatoes,Dark Green Vegetables,0.4,0.0,0.4,0.5,g,0.4,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,990,Fruits & Vegetables,Vegetables Including Potatoes,Deep Yellow or Orange Vegetables,0.5,0.0,0.4,0.5,g,0.4,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,2863,Fruits & Vegetables,Vegetables Including Potatoes,Other Vegetables,2.9,0.1,2.6,3.1,g,2.5,0.1,,3
Total sugars,Youth & adolescents* 9 to 18 y,1505,Fruits & Vegetables,Vegetables Including Potatoes,Starchy Vegetables,0.5,0.0,0.4,0.6,g,0.4,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,3817,Grain Products,,,13.9,0.4,13.2,14.6,g,12.0,0.3,,1
Total sugars,Youth & adolescents* 9 to 18 y,3182,Grain Products,Breads,,5.3,0.2,5.0,5.6,g,4.5,0.1,,2
Total sugars,Youth & adolescents* 9 to 18 y,627,Grain Products,Breads,Crackers & Crispbreads,0.2,0.0,0.2,0.3,g,0.2,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,1460,Grain Products,Breads,Other Bread Products,2.0,0.1,1.7,2.3,g,1.7,0.1,,3
Total sugars,Youth & adolescents* 9 to 18 y,1791,Grain Products,Breads,White Breads & Rolls,2.4,0.1,2.2,2.6,g,2.0,0.1,,3
Total sugars,Youth & adolescents* 9 to 18 y,828,Grain Products,Breads,Whole Grain & Whole Wheat Breads & Rolls,0.7,0.0,0.6,0.7,g,0.6,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,1416,Grain Products,Breakfast Cereals,,3.4,0.2,3.0,3.8,g,2.9,0.2,,2
Total sugars,Youth & adolescents* 9 to 18 y,794,Grain Products,Breakfast Cereals,Breakfast Cereal (Other),2.3,0.2,1.9,2.7,g,2.0,0.2,,3
Total sugars,Youth & adolescents* 9 to 18 y,700,Grain Products,Breakfast Cereals,Whole Grain - Oats & High Fibre Breakfast Cereals,1.1,0.1,0.9,1.3,g,0.9,0.1,,3
Total sugars,Youth & adolescents* 9 to 18 y,1432,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,,4.6,0.2,4.1,5.1,g,4.0,0.2,,2
Total sugars,Youth & adolescents* 9 to 18 y,13,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Biscuits,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,58,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cakes,,,,,g,,,F,3
Total sugars,Youth & adolescents* 9 to 18 y,850,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cookies,2.2,0.1,2.0,2.5,g,1.9,0.1,,3
Total sugars,Youth & adolescents* 9 to 18 y,45,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Danishes - Doughnuts & Other Pastries,0.1,0.0,0.1,0.2,g,0.1,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,656,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Granola Bars,2.0,0.2,1.6,2.3,g,1.7,0.1,,3
Total sugars,Youth & adolescents* 9 to 18 y,,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Muffins & Quick Breads,,,,,g,,,<10,3
Total sugars,Youth & adolescents* 9 to 18 y,3103,Grain Products,Pasta - Rice - Cereal - Grains & Flours,,0.6,0.0,0.6,0.7,g,0.5,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,2364,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Cereal - Grains & Flours,0.2,0.0,0.2,0.2,g,0.2,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,1020,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Pasta,0.4,0.0,0.3,0.5,g,0.3,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,881,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Rice,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,3370,Meat & Poultry,,,0.3,0.0,0.3,0.3,g,0.3,0.0,,1
Total sugars,Youth & adolescents* 9 to 18 y,1563,Meat & Poultry,Poultry,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,1469,Meat & Poultry,Poultry,Chicken,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,121,Meat & Poultry,Poultry,Turkey & Other Poultry,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,1813,Meat & Poultry,Processed Meats,,0.3,0.0,0.3,0.3,g,0.3,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,386,Meat & Poultry,Processed Meats,Bacon,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,166,Meat & Poultry,Processed Meats,Pork - Cured,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,1139,Meat & Poultry,Processed Meats,Luncheon Meat,0.1,0.0,0.1,0.2,g,0.1,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,584,Meat & Poultry,Processed Meats,Sausage,0.2,0.0,0.1,0.2,g,0.1,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,1697,Meat & Poultry,Red Meat,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,1330,Meat & Poultry,Red Meat,Beef,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,71,Meat & Poultry,Red Meat,Lamb - Veal & Game Meats,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,,Meat & Poultry,Red Meat,Offal - Liver & Pates,,,,,g,,,<10,3
Total sugars,Youth & adolescents* 9 to 18 y,467,Meat & Poultry,Red Meat,Pork - Fresh,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,2673,Meat Alternatives,,,0.9,0.1,0.8,1.1,g,0.8,0.1,,1
Total sugars,Youth & adolescents* 9 to 18 y,2213,Meat Alternatives,Eggs,,0.2,0.0,0.2,0.2,g,0.1,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,281,Meat Alternatives,Legumes,,0.2,0.0,0.1,0.3,g,0.2,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,1036,Meat Alternatives,Nuts - Seeds & Peanut Butter,,0.5,0.1,0.4,0.7,g,0.5,0.1,E,2
Total sugars,Youth & adolescents* 9 to 18 y,108,Meat Alternatives,Tofu & Meatless Products,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,167,Nutritional Beverages & Bars,,,0.3,0.1,0.2,0.4,g,0.2,0.1,E,1
Total sugars,Youth & adolescents* 9 to 18 y,129,Nutritional Beverages & Bars,Meal Replacements & Nutritional Beverages,,0.1,0.0,0.0,0.1,g,0.1,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,46,Nutritional Beverages & Bars,Nutritional Bars,,0.2,0.0,0.1,0.3,g,0.2,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,3619,Soups - Sauces - Spices & Other Ingredients,,,1.9,0.1,1.6,2.1,g,1.6,0.1,,1
Total sugars,Youth & adolescents* 9 to 18 y,1553,Soups - Sauces - Spices & Other Ingredients,Sauces & Gravies,,1.5,0.1,1.3,1.7,g,1.3,0.1,,2
Total sugars,Youth & adolescents* 9 to 18 y,747,Soups - Sauces - Spices & Other Ingredients,Soups,,0.2,0.0,0.1,0.3,g,0.2,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,3417,Soups - Sauces - Spices & Other Ingredients,Spices - Seasonings & Other Ingredients,,0.2,0.0,0.1,0.2,g,0.1,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,3420,Sweets - Sugars & Savoury Snacks,,,29.5,1.0,27.5,31.4,g,25.3,0.7,,1
Total sugars,Youth & adolescents* 9 to 18 y,1608,Sweets - Sugars & Savoury Snacks,Confectionary,,6.8,0.4,5.9,7.7,g,5.9,0.4,,2
Total sugars,Youth & adolescents* 9 to 18 y,794,Sweets - Sugars & Savoury Snacks,Confectionary,Candies,3.4,0.4,2.7,4.2,g,3.0,0.3,,3
Total sugars,Youth & adolescents* 9 to 18 y,938,Sweets - Sugars & Savoury Snacks,Confectionary,Chocolate - Candies & Bars,2.9,0.3,2.4,3.4,g,2.5,0.2,,3
Total sugars,Youth & adolescents* 9 to 18 y,166,Sweets - Sugars & Savoury Snacks,Confectionary,Jello - Dessert Toppings & Puddings,0.5,0.1,0.3,0.6,g,0.4,0.1,E,3
Total sugars,Youth & adolescents* 9 to 18 y,758,Sweets - Sugars & Savoury Snacks,Frozen Desserts,,7.9,0.6,6.6,9.1,g,6.8,0.5,,2
Total sugars,Youth & adolescents* 9 to 18 y,599,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Frozen Dairy Products & analogues,5.1,0.4,4.3,5.9,g,4.4,0.3,,3
Total sugars,Youth & adolescents* 9 to 18 y,204,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Popsicles & Sherbet,2.8,0.5,1.9,3.7,g,2.4,0.4,E,3
Total sugars,Youth & adolescents* 9 to 18 y,1279,Sweets - Sugars & Savoury Snacks,Savoury Snacks,,0.3,0.0,0.3,0.4,g,0.3,0.0,,2
Total sugars,Youth & adolescents* 9 to 18 y,2738,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,,14.4,0.6,13.2,15.7,g,12.4,0.5,,2
Total sugars,Youth & adolescents* 9 to 18 y,269,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Jams - Jellies & Marmalade,1.1,0.2,0.7,1.5,g,1.0,0.2,E,3
Total sugars,Youth & adolescents* 9 to 18 y,1069,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Other Sugars & Syrups,5.6,0.4,4.7,6.4,g,4.8,0.3,,3
Total sugars,Youth & adolescents* 9 to 18 y,19,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugar Substitutes,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Total sugars,Youth & adolescents* 9 to 18 y,2377,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugars,7.7,0.4,7.0,8.4,g,6.7,0.3,,3
Protein,Youth & adolescents* 9 to 18 y,19,Baby Foods,,,0.0,0.0,0.0,0.0,g,0.0,0.0,,1
Protein,Youth & adolescents* 9 to 18 y,17,Baby Foods,Baby Foods Products,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Youth & adolescents* 9 to 18 y,,Baby Foods,Infant Formula,,,,,,g,,,<10,2
Protein,Youth & adolescents* 9 to 18 y,3815,Beverages (Excluding Milks),,,0.8,0.0,0.8,0.9,g,1.1,0.0,,1
Protein,Youth & adolescents* 9 to 18 y,93,Beverages (Excluding Milks),Alcohol,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Youth & adolescents* 9 to 18 y,890,Beverages (Excluding Milks),Coffee & Tea,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Youth & adolescents* 9 to 18 y,340,Beverages (Excluding Milks),Coffee & Tea,Coffee,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Youth & adolescents* 9 to 18 y,608,Beverages (Excluding Milks),Coffee & Tea,Tea,0.0,0.0,0.0,0.0,g,0.0,0.0,,3
Protein,Youth & adolescents* 9 to 18 y,19,Beverages (Excluding Milks),Energy Drinks,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Youth & adolescents* 9 to 18 y,726,Beverages (Excluding Milks),Fruit Drinks,,0.1,0.0,0.0,0.1,g,0.1,0.0,,2
Protein,Youth & adolescents* 9 to 18 y,1498,Beverages (Excluding Milks),Fruit Juice,,0.5,0.0,0.5,0.6,g,0.7,0.0,,2
Protein,Youth & adolescents* 9 to 18 y,197,Beverages (Excluding Milks),Other Beverages,,0.1,0.0,0.1,0.2,g,0.2,0.0,,2
Protein,Youth & adolescents* 9 to 18 y,942,Beverages (Excluding Milks),Soft Drinks,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Youth & adolescents* 9 to 18 y,131,Beverages (Excluding Milks),Sport Drinks,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Youth & adolescents* 9 to 18 y,48,Beverages (Excluding Milks),Tomato & Vegetable Juice,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Youth & adolescents* 9 to 18 y,30,Beverages (Excluding Milks),Vitamin Water,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Youth & adolescents* 9 to 18 y,3637,Beverages (Excluding Milks),Water,,0.0,0.0,0.0,0.0,g,0.0,0.0,,2
Protein,Youth & adolescents* 9 to 18 y,3655,Dairy & Plant-Based Beverages,,,18.2,0.4,17.4,19.0,g,22.9,0.5,,1
Protein,Youth & adolescents* 9 to 18 y,2532,Dairy & Plant-Based Beverages,Cheeses,,7.4,0.3,6.9,8.0,g,9.3,0.3,,2
Protein,Youth & adolescents* 9 to 18 y,3315,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,,9.8,0.3,9.3,10.3,g,12.4,0.3,,2
