Nutrient,Age-sex group (*: excludes pregnant or breastfeeding),N,Food group_level1,Food group_level2,Food group_level3,Amount,Amount_SE,L95%CI,U95%CI,Unit,Percentage,Percentage_SE,Interpretation_Notes,Food_Group_Level
Energy,Adult males 19 y +,926,Dairy & Plant-Based Beverages,Yogurts,,15.94767113,1.24752964,13.49662489,18.39871736,kcal,0.737890942,0.057834827,,2
Energy,Adult males 19 y +,5767,Fats & Oils,,,205.5808443,4.615518947,196.5126426,214.6490459,kcal,9.512125098,0.168646718,,1
Energy,Adult males 19 y +,333,Fats & Oils,Animal Fats,,2.927209058,0.407737344,2.12611941,3.728298706,kcal,0.135440531,0.018642948,,2
Energy,Adult males 19 y +,1787,Fats & Oils,Butter,,24.97405067,1.666681958,21.69948756,28.24861377,kcal,1.155537107,0.075835207,,2
Energy,Adult males 19 y +,3473,Fats & Oils,Margarines,,44.58285248,1.765750638,41.11364718,48.05205779,kcal,2.062826775,0.078264995,,2
Energy,Adult males 19 y +,2260,Fats & Oils,Salad Dressings,,42.48756222,1.948942441,38.65843635,46.3166881,kcal,1.96587872,0.088532618,,2
Energy,Adult males 19 y +,2319,Fats & Oils,Shortening,,41.82442982,2.528698812,36.8562451,46.79261454,kcal,1.935195908,0.109344478,,2
Energy,Adult males 19 y +,3212,Fats & Oils,Vegetable Oils,,48.78474003,2.151425251,44.55779216,53.0116879,kcal,2.257246056,0.095054115,,2
Energy,Adult males 19 y +,1146,Fish & Seafood,,,26.5564968,1.7413288,23.13527356,29.97772004,kcal,1.228756116,0.08164462,,1
Energy,Adult males 19 y +,910,Fish & Seafood,Fish,,22.8387406,1.61195482,19.67170099,26.00578021,kcal,1.056737355,0.075450922,,2
Energy,Adult males 19 y +,343,Fish & Seafood,Shellfish,,3.717756202,0.486811163,2.761308653,4.674203751,kcal,0.172018761,0.022522194,,2
Energy,Adult males 19 y +,5918,Fruits & Vegetables,,,214.3340107,4.637637296,205.2223527,223.4456686,kcal,9.917129824,0.218390329,,1
Energy,Adult males 19 y +,3876,Fruits & Vegetables,Fruits,,96.51528558,3.070180002,90.48324202,102.5473291,kcal,4.46571505,0.152539947,,2
Energy,Adult males 19 y +,1350,Fruits & Vegetables,Fruits,Apple,20.89006993,1.267695798,18.39940285,23.38073701,kcal,0.966573316,0.060583564,,3
Energy,Adult males 19 y +,1590,Fruits & Vegetables,Fruits,Banana,30.02209787,1.41140958,27.24907346,32.79512227,kcal,1.389107782,0.067445549,,3
Energy,Adult males 19 y +,1066,Fruits & Vegetables,Fruits,Berries,7.208104056,0.718862168,5.795741295,8.620466817,kcal,0.333515449,0.033704142,,3
Energy,Adult males 19 y +,169,Fruits & Vegetables,Fruits,Cherries,1.412439718,0.306625832,0.810005863,2.014873574,kcal,0.065352895,0.014122584,E,3
Energy,Adult males 19 y +,1019,Fruits & Vegetables,Fruits,Citrus Fruits,8.568068793,0.626938262,7.336310753,9.799826833,kcal,0.396440352,0.02893232,,3
Energy,Adult males 19 y +,782,Fruits & Vegetables,Fruits,Grapes & Raisins,6.585317965,0.591618496,5.42295337,7.747682561,kcal,0.304699441,0.027688131,,3
Energy,Adult males 19 y +,247,Fruits & Vegetables,Fruits,Melons,3.941946228,0.616921405,2.729868505,5.154023951,kcal,0.182391924,0.028488917,,3
Energy,Adult males 19 y +,603,Fruits & Vegetables,Fruits,Other Fruits,10.66132455,1.238130057,8.228745862,13.09390323,kcal,0.493294271,0.057523737,,3
Energy,Adult males 19 y +,170,Fruits & Vegetables,Fruits,Peaches & Nectarines,1.84827217,0.265396426,1.326842546,2.369701793,kcal,0.085518649,0.012268095,E,3
Energy,Adult males 19 y +,188,Fruits & Vegetables,Fruits,Pears,2.943142552,0.452971355,2.053180746,3.833104359,kcal,0.136177766,0.020900166,E,3
Energy,Adult males 19 y +,252,Fruits & Vegetables,Fruits,Pineapples,1.621270193,0.247182205,1.135626411,2.106913975,kcal,0.075015379,0.011340189,,3
Energy,Adult males 19 y +,110,Fruits & Vegetables,Fruits,Plums & Prunes,0.813231562,0.143591158,0.531115165,1.095347958,kcal,0.037627827,0.006653452,,3
Energy,Adult males 19 y +,5694,Fruits & Vegetables,Vegetables Including Potatoes,,117.8187251,3.623504364,110.6995542,124.937896,kcal,5.451414774,0.158112634,,2
Energy,Adult males 19 y +,2999,Fruits & Vegetables,Vegetables Including Potatoes,Dark Green Vegetables,11.03120719,0.495510814,10.05766727,12.00474712,kcal,0.51040856,0.023261917,,3
Energy,Adult males 19 y +,1991,Fruits & Vegetables,Vegetables Including Potatoes,Deep Yellow or Orange Vegetables,6.599226506,0.435148438,5.744281738,7.454171274,kcal,0.305342982,0.020275543,,3
Energy,Adult males 19 y +,4860,Fruits & Vegetables,Vegetables Including Potatoes,Other Vegetables,29.95457456,0.921195586,28.14468331,31.7644658,kcal,1.385983511,0.042044919,,3
Energy,Adult males 19 y +,2838,Fruits & Vegetables,Vegetables Including Potatoes,Starchy Vegetables,70.23371682,3.312075651,63.72641609,76.74101755,kcal,3.24967972,0.146647748,,3
Energy,Adult males 19 y +,6068,Grain Products,,,577.2672219,8.569126615,560.4312888,594.1031549,kcal,26.70987197,0.350939658,,1
Energy,Adult males 19 y +,5104,Grain Products,Breads,,270.864473,6.582704421,257.9313031,283.797643,kcal,12.53276666,0.279995257,,2
Energy,Adult males 19 y +,593,Grain Products,Breads,Crackers & Crispbreads,9.924443002,0.894334341,8.16732658,11.68155942,kcal,0.459199123,0.040879878,,3
Energy,Adult males 19 y +,1885,Grain Products,Breads,Other Bread Products,78.28985351,4.603110437,69.24603112,87.3336759,kcal,3.622433224,0.205012237,,3
Energy,Adult males 19 y +,2752,Grain Products,Breads,White Breads & Rolls,119.2412568,4.852603049,109.7072513,128.7752623,kcal,5.517234622,0.220914762,,3
Energy,Adult males 19 y +,1980,Grain Products,Breads,Whole Grain & Whole Wheat Breads & Rolls,63.40891969,2.919489805,57.67294015,69.14489922,kcal,2.933899695,0.135569089,,3
Energy,Adult males 19 y +,1921,Grain Products,Breakfast Cereals,,54.54155124,2.839959014,48.96182743,60.12127506,kcal,2.523610895,0.135311924,,2
Energy,Adult males 19 y +,523,Grain Products,Breakfast Cereals,Breakfast Cereal (Other),8.853328896,0.871824865,7.140437289,10.5662205,kcal,0.409639197,0.040192888,,3
Energy,Adult males 19 y +,1481,Grain Products,Breakfast Cereals,Whole Grain - Oats & High Fibre Breakfast Cereals,45.68822235,2.673808489,40.43493777,50.94150693,kcal,2.113971698,0.127223367,,3
Energy,Adult males 19 y +,1375,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,,40.95659853,2.577193436,35.89313546,46.0200616,kcal,1.895041779,0.116698811,,2
Energy,Adult males 19 y +,40,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Biscuits,2.453174146,1.102415225,0.287237085,4.619111206,kcal,0.113507168,0.050825245,F,3
Energy,Adult males 19 y +,33,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cakes,1.729589049,0.679295044,0.3949646,3.064213497,kcal,0.080027239,0.031250854,F,3
Energy,Adult males 19 y +,987,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cookies,22.29922006,1.479666674,19.39208959,25.20635052,kcal,1.031774004,0.06796339,,3
Energy,Adult males 19 y +,26,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Danishes - Doughnuts & Other Pastries,0.890638142,0.300289206,0.300653981,1.480622303,kcal,0.041209391,0.013891459,E,3
Energy,Adult males 19 y +,383,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Granola Bars,13.58397713,1.555354869,10.52814057,16.6398137,kcal,0.628523977,0.071281034,,3
Energy,Adult males 19 y +,4551,Grain Products,Pasta - Rice - Cereal - Grains & Flours,,210.9045991,5.798649632,199.5118771,222.2973211,kcal,9.758452629,0.261283649,,2
Energy,Adult males 19 y +,3442,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Cereal - Grains & Flours,97.28784135,4.009368279,89.41055596,105.1651267,kcal,4.501460828,0.173372715,,3
Energy,Adult males 19 y +,1250,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Pasta,56.71855376,3.428055432,49.98338525,63.45372227,kcal,2.624339736,0.159847739,,3
Energy,Adult males 19 y +,1449,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Rice,56.89820399,3.387112227,50.24347741,63.55293058,kcal,2.632652065,0.159619944,,3
Energy,Adult males 19 y +,5408,Meat & Poultry,,,304.0869121,7.880685168,288.6035736,319.5702506,kcal,14.06995267,0.305660399,,1
Energy,Adult males 19 y +,2399,Meat & Poultry,Poultry,,98.3811935,5.803907156,86.97814197,109.784245,kcal,4.552049696,0.254845476,,2
Energy,Adult males 19 y +,2227,Meat & Poultry,Poultry,Chicken,92.55343666,5.774934102,81.20730907,103.8995643,kcal,4.282402239,0.254253989,,3
Energy,Adult males 19 y +,248,Meat & Poultry,Poultry,Turkey & Other Poultry,5.827756835,0.957316412,3.946898291,7.70861538,kcal,0.269647458,0.04423424,E,3
Energy,Adult males 19 y +,2687,Meat & Poultry,Processed Meats,,75.03152779,3.762058664,67.6401365,82.42291908,kcal,3.471672087,0.168971005,,2
Energy,Adult males 19 y +,732,Meat & Poultry,Processed Meats,Bacon,11.74421366,1.001656264,9.776239729,13.71218759,kcal,0.543399021,0.045273027,,3
Energy,Adult males 19 y +,318,Meat & Poultry,Processed Meats,Pork - Cured,5.539625459,0.626995198,4.307755556,6.771495362,kcal,0.25631576,0.028894197,,3
Energy,Adult males 19 y +,1450,Meat & Poultry,Processed Meats,Luncheon Meat,28.74097258,2.338720836,24.14604136,33.3359038,kcal,1.329830741,0.106064936,,3
Energy,Adult males 19 y +,871,Meat & Poultry,Processed Meats,Sausage,29.00671609,2.779577438,23.54562516,34.46780703,kcal,1.342126564,0.128252703,,3
Energy,Adult males 19 y +,3058,Meat & Poultry,Red Meat,,130.6741908,5.778611334,119.3208385,142.0275431,kcal,6.046230885,0.256557572,,2
Energy,Adult males 19 y +,2338,Meat & Poultry,Red Meat,Beef,93.99140967,4.70866393,84.74020423,103.2426151,kcal,4.348936546,0.208926976,,3
Energy,Adult males 19 y +,166,Meat & Poultry,Red Meat,Lamb - Veal & Game Meats,5.370095861,0.843037345,3.713763665,7.026428057,kcal,0.248471709,0.039314212,,3
Energy,Adult males 19 y +,39,Meat & Poultry,Red Meat,Offal - Liver & Pates,0.845716779,0.301136484,0.254067956,1.437365603,kcal,0.039130902,0.013858946,F,3
Energy,Adult males 19 y +,842,Meat & Poultry,Red Meat,Pork - Fresh,30.4669685,3.544627832,23.50276788,37.43116912,kcal,1.409691729,0.162935192,,3
Energy,Adult males 19 y +,4590,Meat Alternatives,,,153.0767821,6.26400866,140.76976,165.3838042,kcal,7.082787826,0.274484607,,1
Energy,Adult males 19 y +,3647,Meat Alternatives,Eggs,,49.11910605,2.810476625,43.59730687,54.64090522,kcal,2.272717008,0.125396446,,2
Energy,Adult males 19 y +,663,Meat Alternatives,Legumes,,15.64986144,1.407874263,12.88378295,18.41593993,kcal,0.724111433,0.065319957,,2
Energy,Adult males 19 y +,1978,Meat Alternatives,Nuts - Seeds & Peanut Butter,,82.13337782,5.558175649,71.21311986,93.05363578,kcal,3.800271213,0.251371977,,2
Energy,Adult males 19 y +,176,Meat Alternatives,Tofu & Meatless Products,,6.174436817,1.557613845,3.114161997,9.234711638,kcal,0.285688171,0.071795279,E,2
Energy,Adult males 19 y +,316,Nutritional Beverages & Bars,,,11.41729606,1.79095674,7.898567825,14.9360243,kcal,0.528272704,0.082665685,,1
Energy,Adult males 19 y +,267,Nutritional Beverages & Bars,Meal Replacements & Nutritional Beverages,,9.247364888,1.649818881,6.005933005,12.48879677,kcal,0.42787105,0.07624466,E,2
Energy,Adult males 19 y +,63,Nutritional Beverages & Bars,Nutritional Bars,,2.169931173,0.537515731,1.113863353,3.225998993,kcal,0.100401654,0.024707819,E,2
Energy,Adult males 19 y +,5856,Soups - Sauces - Spices & Other Ingredients,,,37.63476634,1.883345433,33.93452021,41.33501248,kcal,1.741342228,0.086189213,,1
Energy,Adult males 19 y +,2384,Soups - Sauces - Spices & Other Ingredients,Sauces & Gravies,,14.42874224,0.935802688,12.59015213,16.26733234,kcal,0.667610845,0.042368051,,2
Energy,Adult males 19 y +,1511,Soups - Sauces - Spices & Other Ingredients,Soups,,15.89106487,1.547771958,12.8501266,18.93200314,kcal,0.735271798,0.071507301,,2
Energy,Adult males 19 y +,5575,Soups - Sauces - Spices & Other Ingredients,Spices - Seasonings & Other Ingredients,,7.314959234,0.517451227,6.298312543,8.331605925,kcal,0.338459585,0.023946435,,2
Energy,Adult males 19 y +,5232,Sweets - Sugars & Savoury Snacks,,,183.1584197,6.3510319,170.6804213,195.636418,kcal,8.47465048,0.275708499,,1
Energy,Adult males 19 y +,1527,Sweets - Sugars & Savoury Snacks,Confectionary,,34.81937731,3.860961647,27.23366937,42.40508525,kcal,1.611075555,0.177061041,,2
Energy,Adult males 19 y +,497,Sweets - Sugars & Savoury Snacks,Confectionary,Candies,13.38280293,3.74875137,6.017556748,20.74804911,kcal,0.619215745,0.172793356,E,3
Energy,Adult males 19 y +,1023,Sweets - Sugars & Savoury Snacks,Confectionary,Chocolate - Candies & Bars,19.75813131,1.563504522,16.68628296,22.82997966,kcal,0.91419907,0.071512954,,3
Energy,Adult males 19 y +,170,Sweets - Sugars & Savoury Snacks,Confectionary,Jello - Dessert Toppings & Puddings,1.678443069,0.22343124,1.23946328,2.117422857,kcal,0.07766074,0.010268856,,3
Energy,Adult males 19 y +,771,Sweets - Sugars & Savoury Snacks,Frozen Desserts,,28.18398751,2.400347857,23.46797646,32.89999856,kcal,1.304059315,0.110961137,,2
Energy,Adult males 19 y +,702,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Frozen Dairy Products & Analogues,25.19978634,2.211553437,20.85470343,29.54486925,kcal,1.165981787,0.10274411,,3
Energy,Adult males 19 y +,80,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Popsicles & Sherbet,2.984201173,0.860007431,1.294527513,4.673874833,kcal,0.138077528,0.039528897,E,3
Energy,Adult males 19 y +,1268,Sweets - Sugars & Savoury Snacks,Savoury Snacks,,51.16159164,4.082259561,43.1410953,59.18208798,kcal,2.367221818,0.181740911,,2
Energy,Adult males 19 y +,4671,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,,68.99346322,2.406392352,64.26557643,73.72135001,kcal,3.192293793,0.112069185,,2
Energy,Adult males 19 y +,726,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Jams - Jellies & Marmalade,7.125084391,1.05356214,5.055129955,9.195038827,kcal,0.329674169,0.048645299,,3
Energy,Adult males 19 y +,1360,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Other Sugars & Syrups,20.72091288,1.31272797,18.14177019,23.30005556,kcal,0.958746502,0.061638501,,3
Energy,Adult males 19 y +,322,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugar Substitutes,0.150776678,0.023030768,0.10552767,0.196025685,kcal,0.006976363,0.001057821,,3
Energy,Adult males 19 y +,4068,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugars,40.99668927,1.399341144,38.24737597,43.74600258,kcal,1.896896758,0.063679372,,3
Folate,Population age 1+,186,Baby Foods,,,0.074639656,0.033437815,0.008943718,0.140335594,mcg (DFE),0.018618798,0.008328274,,1
Folate,Population age 1+,154,Baby Foods,Baby Foods Products,,0.074639656,0.033437815,0.008943718,0.140335594,mcg (DFE),0.018618798,0.008328274,,2
Folate,Population age 1+,51,Baby Foods,Infant Formula,,0,0,0,0,mcg (DFE),0,0,,2
Folate,Population age 1+,19574,Beverages (Excluding Milks),,,25.47211889,0.48272666,24.52369625,26.42054154,mcg (DFE),6.353998178,0.116253539,,1
Folate,Population age 1+,3540,Beverages (Excluding Milks),Alcohol,,5.027576738,0.295237128,4.447518496,5.607634979,mcg (DFE),1.254124699,0.073533228,,2
Folate,Population age 1+,12127,Beverages (Excluding Milks),Coffee & Tea,,9.005597989,0.18418594,8.643724218,9.36747176,mcg (DFE),2.246438683,0.04709878,,2
Folate,Population age 1+,9217,Beverages (Excluding Milks),Coffee & Tea,Coffee,4.050213666,0.099902958,3.853932343,4.246494989,mcg (DFE),1.01032232,0.0257012,,3
Folate,Population age 1+,5357,Beverages (Excluding Milks),Coffee & Tea,Tea,4.955384323,0.165722481,4.629786076,5.280982569,mcg (DFE),1.236116363,0.041479556,,3
Folate,Population age 1+,103,Beverages (Excluding Milks),Energy Drinks,,0,0,0,0,mcg (DFE),0,0,,2
Folate,Population age 1+,2096,Beverages (Excluding Milks),Fruit Drinks,,0.360414671,0.045743638,0.270541239,0.450288103,mcg (DFE),0.08990513,0.011413922,,2
Folate,Population age 1+,6617,Beverages (Excluding Milks),Fruit Juice,,9.741092427,0.34038082,9.072339479,10.40984538,mcg (DFE),2.429907139,0.082545514,,2
Folate,Population age 1+,541,Beverages (Excluding Milks),Other Beverages,,0.07734864,0.010839322,0.05605241,0.09864487,mcg (DFE),0.019294552,0.002702393,,2
Folate,Population age 1+,4394,Beverages (Excluding Milks),Soft Drinks,,0,0,0,0,mcg (DFE),0,0,,2
Folate,Population age 1+,320,Beverages (Excluding Milks),Sport Drinks,,0,0,0,0,mcg (DFE),0,0,,2
Folate,Population age 1+,454,Beverages (Excluding Milks),Tomato & Vegetable Juice,,1.137659138,0.131598469,0.879105017,1.39621326,mcg (DFE),0.283788095,0.032686229,,2
Folate,Population age 1+,82,Beverages (Excluding Milks),Vitamin Water,,0.122429287,0.049293172,0.025582014,0.21927656,mcg (DFE),0.03053988,0.012247087,,2
Folate,Population age 1+,18272,Beverages (Excluding Milks),Water,,0,0,0,0,mcg (DFE),0,0,,2
Folate,Population age 1+,18629,Dairy & Plant-Based Beverages,,,16.59987469,0.272440877,16.06460469,17.13514468,mcg (DFE),4.140824482,0.067450887,,1
Folate,Population age 1+,11627,Dairy & Plant-Based Beverages,Cheeses,,4.615032112,0.147621487,4.324997248,4.905066976,mcg (DFE),1.151215796,0.036182256,,2
Folate,Population age 1+,17005,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,,10.59645137,0.191388744,10.22042611,10.97247663,mcg (DFE),2.643275693,0.04813968,,2
Folate,Population age 1+,6481,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,1% Milk,2.205524897,0.084829292,2.038859104,2.37219069,mcg (DFE),0.550166291,0.021529163,,3
Folate,Population age 1+,12441,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,2% Milk,4.606550056,0.108183674,4.393999445,4.819100668,mcg (DFE),1.149099955,0.027441107,,3
Folate,Population age 1+,4411,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Cream & Other Types of Milk,0.398475242,0.022439226,0.35438845,0.442562034,mcg (DFE),0.099399307,0.005595853,,3
Folate,Population age 1+,814,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Plant-Based Beverages,1.140716995,0.098802904,0.94659697,1.33483702,mcg (DFE),0.284550875,0.02467941,,3
Folate,Population age 1+,6026,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Skim Milk,0.772455581,0.043152047,0.687673898,0.857237265,mcg (DFE),0.192688381,0.010633943,,3
Folate,Population age 1+,5835,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Whole Milk,1.472728599,0.087846096,1.300135632,1.645321566,mcg (DFE),0.367370884,0.021583866,,3
Folate,Population age 1+,4392,Dairy & Plant-Based Beverages,Yogurts,,1.388391203,0.068283872,1.254232526,1.522549881,mcg (DFE),0.346332993,0.017081442,,2
Folate,Population age 1+,18258,Fats & Oils,,,0.400238588,0.010510996,0.379587425,0.42088975,mcg (DFE),0.099839172,0.002596436,,1
Folate,Population age 1+,944,Fats & Oils,Animal Fats,,0.001326982,0.000235819,0.000863663,0.0017903,mcg (DFE),0.000331014,5.88218E-05,,2
Folate,Population age 1+,5492,Fats & Oils,Butter,,0.090702109,0.003760451,0.083313877,0.098090341,mcg (DFE),0.022625563,0.000927219,,2
Folate,Population age 1+,10649,Fats & Oils,Margarines,,0.052559216,0.001270616,0.05006281,0.055055621,mcg (DFE),0.013110851,0.000308439,,2
Folate,Population age 1+,6743,Fats & Oils,Salad Dressings,,0.255650281,0.009326992,0.237325355,0.273975208,mcg (DFE),0.063771743,0.00232332,,2
Folate,Population age 1+,7605,Fats & Oils,Shortening,,0,0,0,0,mcg (DFE),0,0,,2
Folate,Population age 1+,10208,Fats & Oils,Vegetable Oils,,0,0,0,0,mcg (DFE),0,0,,2
Folate,Population age 1+,3197,Fish & Seafood,,,1.989727529,0.110333404,1.772953301,2.206501757,mcg (DFE),0.496335823,0.028103295,,1
Folate,Population age 1+,2522,Fish & Seafood,Fish,,1.430753257,0.093817724,1.246427714,1.6150788,mcg (DFE),0.356900171,0.023700736,,2
Folate,Population age 1+,924,Fish & Seafood,Shellfish,,0.558974272,0.054639107,0.451623734,0.666324809,mcg (DFE),0.139435652,0.013754482,E,2
Folate,Population age 1+,18914,Fruits & Vegetables,,,76.50750419,1.281042399,73.99061478,79.02439361,mcg (DFE),19.0847312,0.311559217,,1
Folate,Population age 1+,13689,Fruits & Vegetables,Fruits,,20.94942937,0.496727001,19.97349998,21.92535876,mcg (DFE),5.225817162,0.121200222,,2
Folate,Population age 1+,5026,Fruits & Vegetables,Fruits,Apple,1.174646586,0.03872307,1.098566602,1.25072657,mcg (DFE),0.293014582,0.009908847,,3
Folate,Population age 1+,5308,Fruits & Vegetables,Fruits,Banana,5.81538369,0.157460266,5.506018381,6.124748999,mcg (DFE),1.450642466,0.039125101,,3
Folate,Population age 1+,4326,Fruits & Vegetables,Fruits,Berries,2.30321458,0.093915033,2.118697851,2.487731308,mcg (DFE),0.574534899,0.023296953,,3
Folate,Population age 1+,513,Fruits & Vegetables,Fruits,Cherries,0.082307318,0.010055872,0.062550348,0.102064288,mcg (DFE),0.02053149,0.002507667,,3
Folate,Population age 1+,3372,Fruits & Vegetables,Fruits,Citrus Fruits,4.712088971,0.198004816,4.323064981,5.10111296,mcg (DFE),1.175426546,0.048607009,,3
Folate,Population age 1+,2881,Fruits & Vegetables,Fruits,Grapes & Raisins,0.179664808,0.010248137,0.159530091,0.199799526,mcg (DFE),0.044817232,0.002565073,,3
Folate,Population age 1+,982,Fruits & Vegetables,Fruits,Melons,1.04453755,0.07885974,0.889600254,1.199474846,mcg (DFE),0.260558995,0.019600429,,3
Folate,Population age 1+,2103,Fruits & Vegetables,Fruits,Other Fruits,4.506588112,0.330325234,3.857591572,5.155584653,mcg (DFE),1.124164534,0.082038565,,3
Folate,Population age 1+,666,Fruits & Vegetables,Fruits,Peaches & Nectarines,0.202038737,0.015583481,0.171421563,0.232655911,mcg (DFE),0.050398389,0.003849969,,3
Folate,Population age 1+,722,Fruits & Vegetables,Fruits,Pears,0.403276814,0.033666982,0.337130628,0.469423001,mcg (DFE),0.100597055,0.008474792,,3
Folate,Population age 1+,847,Fruits & Vegetables,Fruits,Pineapples,0.460202997,0.048977619,0.363975697,0.556430297,mcg (DFE),0.114797242,0.012070527,,3
Folate,Population age 1+,315,Fruits & Vegetables,Fruits,Plums & Prunes,0.065479209,0.012930329,0.040074735,0.090883682,mcg (DFE),0.016333732,0.003215949,,3
Folate,Population age 1+,17977,Fruits & Vegetables,Vegetables Including Potatoes,,55.55807482,1.10304173,53.39090685,57.72524279,mcg (DFE),13.85891404,0.271438007,,2
Folate,Population age 1+,9274,Fruits & Vegetables,Vegetables Including Potatoes,Dark Green Vegetables,25.32936192,0.880691152,23.59905055,27.0596733,mcg (DFE),6.318387575,0.216651613,,3
Folate,Population age 1+,6318,Fruits & Vegetables,Vegetables Including Potatoes,Deep Yellow or Orange Vegetables,2.449378689,0.119397797,2.214795469,2.683961909,mcg (DFE),0.61099541,0.02959617,,3
Folate,Population age 1+,15195,Fruits & Vegetables,Vegetables Including Potatoes,Other Vegetables,18.19089165,0.385101932,17.43427425,18.94750906,mcg (DFE),4.537702298,0.09757784,,3
Folate,Population age 1+,8457,Fruits & Vegetables,Vegetables Including Potatoes,Starchy Vegetables,9.588442557,0.292106617,9.014534893,10.16235022,mcg (DFE),2.39182876,0.072735068,,3
Folate,Population age 1+,19327,Grain Products,,,220.1295423,2.545979897,215.1274051,225.1316795,mcg (DFE),54.91112526,0.408244235,,1
Folate,Population age 1+,16168,Grain Products,Breads,,103.921113,1.773075867,100.4375156,107.4047103,mcg (DFE),25.92303237,0.379463858,,2
Folate,Population age 1+,2918,Grain Products,Breads,Crackers & Crispbreads,4.623182067,0.220721183,4.18952678,5.056837353,mcg (DFE),1.153248796,0.054833773,,3
Folate,Population age 1+,6257,Grain Products,Breads,Other Bread Products,29.55516179,1.146208103,27.30318399,31.80713959,mcg (DFE),7.372509723,0.269611413,,3
Folate,Population age 1+,8159,Grain Products,Breads,White Breads & Rolls,57.4388761,1.472392205,54.54603792,60.33171427,mcg (DFE),14.32807831,0.352027411,,3
Folate,Population age 1+,5962,Grain Products,Breads,Whole Grain & Whole Wheat Breads & Rolls,12.30389302,0.465807035,11.3887127,13.21907334,mcg (DFE),3.069195546,0.116053178,,3
Folate,Population age 1+,6966,Grain Products,Breakfast Cereals,,15.8158829,0.481507392,14.86985578,16.76191002,mcg (DFE),3.945258404,0.121527609,,2
Folate,Population age 1+,2573,Grain Products,Breakfast Cereals,Breakfast Cereal (Other),5.220566863,0.249662175,4.730050635,5.711083092,mcg (DFE),1.30226592,0.062155465,,3
Folate,Population age 1+,4760,Grain Products,Breakfast Cereals,Whole Grain - Oats & High Fibre Breakfast Cereals,10.59531604,0.442766921,9.725403084,11.46522899,mcg (DFE),2.642992485,0.11158829,,3
Folate,Population age 1+,5437,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,,6.461599151,0.234000932,6.001852878,6.921345424,mcg (DFE),1.611840358,0.058130944,,2
Folate,Population age 1+,106,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Biscuits,0.14635522,0.040441931,0.066898155,0.225812284,mcg (DFE),0.036508184,0.010058186,,3
Folate,Population age 1+,161,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cakes,0.277564204,0.052373192,0.174665554,0.380462853,mcg (DFE),0.069238152,0.013021559,E,3
Folate,Population age 1+,3755,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cookies,5.382904471,0.217442022,4.955691817,5.810117125,mcg (DFE),1.342760897,0.054170659,,3
Folate,Population age 1+,130,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Danishes - Doughnuts & Other Pastries,0.208529138,0.038840598,0.132218245,0.284840031,mcg (DFE),0.052017414,0.009690616,,3
Folate,Population age 1+,1777,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Granola Bars,0.435433835,0.032595623,0.371392569,0.499475102,mcg (DFE),0.108618596,0.008149473,,3
Folate,Population age 1+,,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Muffins & Quick Breads,0.010812283,0.005111754,0.000769118,0.020855448,mcg (DFE),0.002697115,0.001273597,<10,3
Folate,Population age 1+,14820,Grain Products,Pasta - Rice - Cereal - Grains & Flours,,93.93094731,1.936306414,90.12664769,97.73524694,mcg (DFE),23.43099413,0.420237076,,2
Folate,Population age 1+,11102,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Cereal - Grains & Flours,49.28411817,1.344352812,46.64284154,51.92539481,mcg (DFE),12.29388095,0.314352925,,3
Folate,Population age 1+,4543,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Pasta,41.32050004,1.473621751,38.42524615,44.21575393,mcg (DFE),10.30736324,0.347344032,,3
