Nutrient,Age-sex group (*: excludes pregnant or breastfeeding),N,Food group_level1,Food group_level2,Food group_level3,Amount,Amount_SE,L95%CI,U95%CI,Unit,Percentage,Percentage_SE,Interpretation_Notes,Food_Group_Level
Acides gras saturés,Population 1 an et +,6211,Confiserie - sucres et grignotines salées,Confiserie,,0.8222604,0,0.7,0.9,g,3.611873663,0.2,,2
Acides gras saturés,Population 1 an et +,2559,Confiserie - sucres et grignotines salées,Confiserie,Bonbons,0.0720719,0,0,0.1,g,0.316584242,0,,3
Acides gras saturés,Population 1 an et +,3815,Confiserie - sucres et grignotines salées,Confiserie,Chocolat - bonbons et barres,0.7259111,0,0.6,0.8,g,3.18864828,0.2,,3
Acides gras saturés,Population 1 an et +,703,Confiserie - sucres et grignotines salées,Confiserie,Gélatine - garnitures à dessert et poudings,0.0242774,0,0,0,g,0.106641141,0,,3
Acides gras saturés,Population 1 an et +,2912,Confiserie - sucres et grignotines salées,Desserts glacés,,0.8306563,0,0.7,0.9,g,3.648753592,0.2,,2
Acides gras saturés,Population 1 an et +,2447,Confiserie - sucres et grignotines salées,Desserts glacés,Produits laitiers glacés et analogues,0.8280292,0,0.7,0.9,g,3.637213489,0.2,,3
Acides gras saturés,Population 1 an et +,560,Confiserie - sucres et grignotines salées,Desserts glacés,Popsicles et sorbet,0.0026272,0,0,0,g,0.011540102,0,E,3
Acides gras saturés,Population 1 an et +,4652,Confiserie - sucres et grignotines salées,Grignotines salées,,0.3642305,0,0.3,0.4,g,1.599924299,0.1,,2
Acides gras saturés,Population 1 an et +,14214,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,,0.1529291,0,0.1,0.2,g,0.671758665,0.1,,2
Acides gras saturés,Population 1 an et +,2044,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Confitures - gelées et marmelades,0.0002061,0,0,0,g,0.000905246,0,,3
Acides gras saturés,Population 1 an et +,4750,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Autres sucres et sirops,0.152723,0,0.1,0.2,g,0.670853419,0.1,,3
Acides gras saturés,Population 1 an et +,715,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Édulcorants,0,0,0,0,g,0,0,,3
Acides gras saturés,Population 1 an et +,12217,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Sucres,0,0,0,0,g,0,0,,3
Acides gras saturés,Enfants 1 à 8 ans,122,Aliments pour bébés,,,0.1140221,0,0.1,0.2,g,0.574729169,0.1,E,1
Acides gras saturés,Enfants 1 à 8 ans,95,Aliments pour bébés,Produits alimentaires pour bébés,,0.0225239,0,0,0,g,0.113531736,0,E,2
Acides gras saturés,Enfants 1 à 8 ans,46,Aliments pour bébés,Préparation pour nourrissons,,0.0914982,0,0,0.1,g,0.461197434,0.1,E,2
Acides gras saturés,Enfants 1 à 8 ans,2443,Boissons (excluant laits),,,0.0494018,0,0,0.1,g,0.249010154,0,,1
Acides gras saturés,Enfants 1 à 8 ans,20,Boissons (excluant laits),Alcool,,0.00005,0,0,0,g,0.000252083,0,F,2
Acides gras saturés,Enfants 1 à 8 ans,141,Boissons (excluant laits),Café et thé,,0.0006212,0,0,0,g,0.003131002,0,F,2
Acides gras saturés,Enfants 1 à 8 ans,8,Boissons (excluant laits),Café et thé,Café,0.000497,0,0,0,g,0.002505273,0,<10,3
Acides gras saturés,Enfants 1 à 8 ans,133,Boissons (excluant laits),Café et thé,Thé,0.0001241,0,0,0,g,0.000625729,0,F,3
Acides gras saturés,Enfants 1 à 8 ans,1,Boissons (excluant laits),Boissons énergisantes,,0,0,0,0,g,0,0,<10,2
Acides gras saturés,Enfants 1 à 8 ans,357,Boissons (excluant laits),Boissons aux fruits,,0.0045246,0,0,0,g,0.022806147,0,,2
Acides gras saturés,Enfants 1 à 8 ans,1159,Boissons (excluant laits),Jus de fruit,,0.022705,0,0,0,g,0.114444733,0,,2
Acides gras saturés,Enfants 1 à 8 ans,77,Boissons (excluant laits),Autres boissons,,0.0204758,0,0,0,g,0.103208433,0,E,2
Acides gras saturés,Enfants 1 à 8 ans,142,Boissons (excluant laits),Boissons gazeuses,,0.0001581,0,0,0,g,0.000797135,0,F,2
Acides gras saturés,Enfants 1 à 8 ans,21,Boissons (excluant laits),Boissons pour sportifs,,0.0000145,0,0,0,g,0.000073105,0,F,2
Acides gras saturés,Enfants 1 à 8 ans,52,Boissons (excluant laits),Jus de tomates et de légumes,,0.0008526,0,0,0,g,0.004297516,0,E,2
Acides gras saturés,Enfants 1 à 8 ans,2,Boissons (excluant laits),Eau vitaminée,,0,0,0,0,g,0,0,<10,2
Acides gras saturés,Enfants 1 à 8 ans,2344,Boissons (excluant laits),Eau,,0,0,0,0,g,0,0,,2
Acides gras saturés,Enfants 1 à 8 ans,2436,Produits laitiers et Boissons à base de plantes,,,8.8111989,0.2,8.3,9.3,g,44.41292274,0.9,,1
Acides gras saturés,Enfants 1 à 8 ans,1632,Produits laitiers et Boissons à base de plantes,Fromages,,3.5401593,0.2,3.2,3.9,g,17.84420305,0.8,,2
Acides gras saturés,Enfants 1 à 8 ans,2341,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,,4.6625383,0.1,4.4,4.9,g,23.50156392,0.6,,2
Acides gras saturés,Enfants 1 à 8 ans,854,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait 1%,0.3620442,0,0.3,0.4,g,1.824887014,0.2,,3
Acides gras saturés,Enfants 1 à 8 ans,1810,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait 2%,2.0456648,0.1,1.9,2.2,g,10.31119076,0.5,,3
Acides gras saturés,Enfants 1 à 8 ans,253,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Crème et autres types de lait,0.2491058,0,0.2,0.3,g,1.255619833,0.2,E,3
Acides gras saturés,Enfants 1 à 8 ans,128,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Boissons à base de plantes,0.006979,0,0,0,g,0.035177733,0,E,3
Acides gras saturés,Enfants 1 à 8 ans,739,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait écrémé,0.0049805,0,0,0,g,0.025104249,0,E,3
Acides gras saturés,Enfants 1 à 8 ans,1078,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait entier,1.993764,0.1,1.7,2.2,g,10.04958434,0.6,,3
Acides gras saturés,Enfants 1 à 8 ans,1032,Produits laitiers et Boissons à base de plantes,Yogourts,,0.6085013,0,0.5,0.7,g,3.067155765,0.2,,2
Acides gras saturés,Enfants 1 à 8 ans,2270,Graisses et huiles,,,2.7547372,0.1,2.5,3,g,13.88527634,0.5,,1
Acides gras saturés,Enfants 1 à 8 ans,83,Graisses et huiles,Graisses animales,,0.0597681,0,0,0.1,g,0.301261634,0.1,E,2
Acides gras saturés,Enfants 1 à 8 ans,657,Graisses et huiles,Beurre,,0.9486041,0.1,0.8,1.1,g,4.781447149,0.4,,2
Acides gras saturés,Enfants 1 à 8 ans,1330,Graisses et huiles,Margarines,,0.5170586,0,0.5,0.6,g,2.606238017,0.1,,2
Acides gras saturés,Enfants 1 à 8 ans,463,Graisses et huiles,Sauces pour salade,,0.1581023,0,0.1,0.2,g,0.796916087,0.1,,2
Acides gras saturés,Enfants 1 à 8 ans,1035,Graisses et huiles,Shortening,,0.7338247,0,0.6,0.8,g,3.698849408,0.2,,2
Acides gras saturés,Enfants 1 à 8 ans,1330,Graisses et huiles,Huiles végétales,,0.3373795,0,0.3,0.4,g,1.700564042,0.1,,2
Acides gras saturés,Enfants 1 à 8 ans,298,Poissons et fruits de mer,,,0.0847178,0,0,0.1,g,0.427020867,0.1,E,1
Acides gras saturés,Enfants 1 à 8 ans,257,Poissons et fruits de mer,Poissons,,0.0822919,0,0,0.1,g,0.414793191,0.1,E,2
Acides gras saturés,Enfants 1 à 8 ans,50,Poissons et fruits de mer,Mollusques et crustacés,,0.0024259,0,0,0,g,0.012227676,0,E,2
Acides gras saturés,Enfants 1 à 8 ans,2428,Fruits et légumes,,,0.2623167,0,0.2,0.3,g,1.322209544,0.1,,1
Acides gras saturés,Enfants 1 à 8 ans,2117,Fruits et légumes,Fruits,,0.107606,0,0.1,0.1,g,0.542389107,0.1,,2
Acides gras saturés,Enfants 1 à 8 ans,978,Fruits et légumes,Fruits,Pomme,0.0145564,0,0,0,g,0.073371556,0,,3
Acides gras saturés,Enfants 1 à 8 ans,873,Fruits et légumes,Fruits,Banane,0.0325344,0,0,0,g,0.163990017,0,,3
Acides gras saturés,Enfants 1 à 8 ans,830,Fruits et légumes,Fruits,Baies,0.0046691,0,0,0,g,0.023534793,0,,3
Acides gras saturés,Enfants 1 à 8 ans,47,Fruits et légumes,Fruits,Cerises,0.0006331,0,0,0,g,0.003190971,0,E,3
Acides gras saturés,Enfants 1 à 8 ans,421,Fruits et légumes,Fruits,Agrumes,0.0026482,0,0,0,g,0.013348143,0,,3
Acides gras saturés,Enfants 1 à 8 ans,572,Fruits et légumes,Fruits,Raisins et raisins secs,0.0069366,0,0,0,g,0.034963933,0,,3
Acides gras saturés,Enfants 1 à 8 ans,219,Fruits et légumes,Fruits,Melons,0.0048054,0,0,0,g,0.024221795,0,,3
Acides gras saturés,Enfants 1 à 8 ans,260,Fruits et légumes,Fruits,Autres fruits,0.037755,0,0,0.1,g,0.190304323,0.1,E,3
Acides gras saturés,Enfants 1 à 8 ans,118,Fruits et légumes,Fruits,Pêches et nectarines,0.0011501,0,0,0,g,0.005797092,0,E,3
Acides gras saturés,Enfants 1 à 8 ans,133,Fruits et légumes,Fruits,Poires,0.0014079,0,0,0,g,0.007096374,0,E,3
Acides gras saturés,Enfants 1 à 8 ans,94,Fruits et légumes,Fruits,Ananas,0.0002243,0,0,0,g,0.001130505,0,E,3
Acides gras saturés,Enfants 1 à 8 ans,37,Fruits et légumes,Fruits,Prunes et pruneaux,0.0002856,0,0,0,g,0.001439604,0,E,3
Acides gras saturés,Enfants 1 à 8 ans,2235,Fruits et légumes,Légumes incluant pommes de terre,,0.1547107,0,0.1,0.2,g,0.779820437,0.1,,2
Acides gras saturés,Enfants 1 à 8 ans,1068,Fruits et légumes,Légumes incluant pommes de terre,Légumes vert foncé,0.0100455,0,0,0,g,0.050634497,0,,3
Acides gras saturés,Enfants 1 à 8 ans,875,Fruits et légumes,Légumes incluant pommes de terre,Légumes jaune foncé ou orange,0.0053228,0,0,0,g,0.026829579,0,,3
Acides gras saturés,Enfants 1 à 8 ans,1773,Fruits et légumes,Légumes incluant pommes de terre,Autres légumes,0.0405809,0,0,0,g,0.204548426,0,,3
Acides gras saturés,Enfants 1 à 8 ans,1032,Fruits et légumes,Légumes incluant pommes de terre,Légumes féculents,0.0987615,0,0.1,0.1,g,0.497807935,0,,3
Acides gras saturés,Enfants 1 à 8 ans,2475,Produits céréaliers,,,2.0201762,0.1,1.9,2.2,g,10.18271516,0.4,,1
Acides gras saturés,Enfants 1 à 8 ans,2114,Produits céréaliers,Pains,,0.9816661,0.1,0.9,1.1,g,4.948096473,0.3,,2
Acides gras saturés,Enfants 1 à 8 ans,745,Produits céréaliers,Pains,Craquelins et biscottes,0.2765543,0,0.2,0.3,g,1.393974248,0.1,,3
Acides gras saturés,Enfants 1 à 8 ans,805,Produits céréaliers,Pains,Autres produits panifiés,0.3690815,0,0.3,0.5,g,1.860358407,0.2,,3
Acides gras saturés,Enfants 1 à 8 ans,951,Produits céréaliers,Pains,Pains et petits pains blancs,0.2156559,0,0.2,0.2,g,1.087015509,0.1,,3
Acides gras saturés,Enfants 1 à 8 ans,813,Produits céréaliers,Pains,Pains et petits pains à grains entiers et blé entier,0.1203744,0,0.1,0.1,g,0.60674831,0,,3
Acides gras saturés,Enfants 1 à 8 ans,1282,Produits céréaliers,Céréales pour déjeuner,,0.1611099,0,0.1,0.2,g,0.812075728,0.1,,2
Acides gras saturés,Enfants 1 à 8 ans,670,Produits céréaliers,Céréales pour déjeuner,Céréales pour déjeuner (autre),0.0558172,0,0,0.1,g,0.281347147,0,,3
Acides gras saturés,Enfants 1 à 8 ans,728,Produits céréaliers,Céréales pour déjeuner,Céréales pour déjeuner à grains entiers - à l'avoine et à haute teneur en fibres,0.1052927,0,0.1,0.1,g,0.53072858,0.1,,3
Acides gras saturés,Enfants 1 à 8 ans,970,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,,0.6635852,0.1,0.6,0.8,g,3.344807021,0.3,,2
Acides gras saturés,Enfants 1 à 8 ans,7,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Biscuits à la poudre à pâte,0.0330325,0,0,0.1,g,0.166500452,0.1,<10,3
Acides gras saturés,Enfants 1 à 8 ans,21,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Gâteaux,0.0211092,0,0,0,g,0.106401137,0,F,3
Acides gras saturés,Enfants 1 à 8 ans,722,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Biscuits,0.4669536,0,0.4,0.5,g,2.35368374,0.2,,3
Acides gras saturés,Enfants 1 à 8 ans,26,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Brioches - beignes et autres pâtisseries,0.0116201,0,0,0,g,0.058571205,0,F,3
Acides gras saturés,Enfants 1 à 8 ans,317,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Barres granola,0.1308698,0,0.1,0.2,g,0.659650488,0.1,,3
Acides gras saturés,Enfants 1 à 8 ans,2037,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,,0.2138149,0,0.2,0.2,g,1.077735939,0.1,,2
Acides gras saturés,Enfants 1 à 8 ans,1461,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Grains céréaliers et farines,0.0673295,0,0.1,0.1,g,0.339374885,0,,3
Acides gras saturés,Enfants 1 à 8 ans,834,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Pâtes alimentaires,0.1196695,0,0.1,0.1,g,0.603195277,0.1,,3
Acides gras saturés,Enfants 1 à 8 ans,654,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Riz,0.0268159,0,0,0,g,0.135165777,0,,3
Acides gras saturés,Enfants 1 à 8 ans,2072,Viandes et volailles,,,2.4221886,0.1,2.2,2.6,g,12.20906214,0.5,,1
Acides gras saturés,Enfants 1 à 8 ans,1003,Viandes et volailles,Volaille,,0.5271323,0,0.4,0.6,g,2.657015025,0.2,,2
Acides gras saturés,Enfants 1 à 8 ans,933,Viandes et volailles,Volaille,Poulet,0.5071321,0,0.4,0.6,g,2.556203679,0.2,,3
Acides gras saturés,Enfants 1 à 8 ans,86,Viandes et volailles,Volaille,Dinde et autres volailles,0.0200002,0,0,0,g,0.100811346,0,E,3
Acides gras saturés,Enfants 1 à 8 ans,942,Viandes et volailles,Viandes transformées,,1.0517933,0.1,0.9,1.2,g,5.301573021,0.4,,2
Acides gras saturés,Enfants 1 à 8 ans,135,Viandes et volailles,Viandes transformées,Bacon,0.0655778,0,0,0.1,g,0.330545287,0.1,E,3
Acides gras saturés,Enfants 1 à 8 ans,106,Viandes et volailles,Viandes transformées,Porc salé,0.0487706,0,0,0.1,g,0.245828438,0.1,E,3
Acides gras saturés,Enfants 1 à 8 ans,513,Viandes et volailles,Viandes transformées,Viandes froides,0.2930014,0,0.2,0.4,g,1.476875947,0.2,,3
Acides gras saturés,Enfants 1 à 8 ans,375,Viandes et volailles,Viandes transformées,Saucisses,0.6444436,0.1,0.5,0.8,g,3.248323349,0.4,,3
Acides gras saturés,Enfants 1 à 8 ans,999,Viandes et volailles,Viande rouge,,0.843263,0.1,0.7,1,g,4.250474095,0.3,,2
Acides gras saturés,Enfants 1 à 8 ans,779,Viandes et volailles,Viande rouge,Bœuf,0.6110435,0,0.5,0.7,g,3.079970156,0.2,,3
Acides gras saturés,Enfants 1 à 8 ans,43,Viandes et volailles,Viande rouge,Agneau - veau et gibiers,0.0399315,0,0,0.1,g,0.201274873,0.1,F,3
Acides gras saturés,Enfants 1 à 8 ans,5,Viandes et volailles,Viande rouge,Abats - foies et pâtés,0.0183767,0,0,0.1,g,0.092627675,0.1,<10,3
Acides gras saturés,Enfants 1 à 8 ans,284,Viandes et volailles,Viande rouge,Porc frais,0.1739113,0,0.1,0.2,g,0.876601391,0.1,,3
Acides gras saturés,Enfants 1 à 8 ans,1789,Substituts de viande,,,0.9158804,0.1,0.8,1,g,4.616503024,0.3,,1
Acides gras saturés,Enfants 1 à 8 ans,1450,Substituts de viande,Œufs,,0.4405527,0,0.4,0.5,g,2.220609709,0.1,,2
Acides gras saturés,Enfants 1 à 8 ans,210,Substituts de viande,Légumineuses,,0.0173718,0,0,0,g,0.087562864,0,,2
Acides gras saturés,Enfants 1 à 8 ans,749,Substituts de viande,Noix - graines et beurre d'arachides,,0.4325425,0.1,0.3,0.5,g,2.180234365,0.3,,2
Acides gras saturés,Enfants 1 à 8 ans,58,Substituts de viande,Tofu et produits sans viande,,0.0254133,0,0,0,g,0.128096087,0,E,2
Acides gras saturés,Enfants 1 à 8 ans,45,Boissons et barres nutritionnelles,,,0.0411283,0,0,0.1,g,0.207307307,0.1,E,1
Acides gras saturés,Enfants 1 à 8 ans,40,Boissons et barres nutritionnelles,Substituts de repas et boissons nutritionnelles,,0.038011,0,0,0.1,g,0.191594804,0.1,E,2
Acides gras saturés,Enfants 1 à 8 ans,5,Boissons et barres nutritionnelles,Barres nutritionnelles,,0.0031172,0,0,0,g,0.015712503,0,<10,2
Acides gras saturés,Enfants 1 à 8 ans,2295,Soupes - sauces - épices et autres ingrédients,,,0.2725219,0.1,0.1,0.4,g,1.37364914,0.4,E,1
Acides gras saturés,Enfants 1 à 8 ans,761,Soupes - sauces - épices et autres ingrédients,Sauces et sauces brunes,,0.2110043,0.1,0.1,0.4,g,1.063569092,0.4,F,2
Acides gras saturés,Enfants 1 à 8 ans,532,Soupes - sauces - épices et autres ingrédients,Soupes,,0.0416268,0,0,0.1,g,0.209820263,0,E,2
Acides gras saturés,Enfants 1 à 8 ans,2205,Soupes - sauces - épices et autres ingrédients,Épices - assaisonnements et autres ingrédients ,,0.0198908,0,0,0,g,0.100259785,0,,2
Acides gras saturés,Enfants 1 à 8 ans,2106,Confiserie - sucres et grignotines salées,,,2.0909784,0.1,1.8,2.4,g,10.53959442,0.6,,1
Acides gras saturés,Enfants 1 à 8 ans,1048,Confiserie - sucres et grignotines salées,Confiserie,,0.675798,0.1,0.6,0.8,g,3.406365692,0.3,,2
Acides gras saturés,Enfants 1 à 8 ans,557,Confiserie - sucres et grignotines salées,Confiserie,Bonbons,0.0542008,0,0,0.1,g,0.273199709,0,,3
Acides gras saturés,Enfants 1 à 8 ans,548,Confiserie - sucres et grignotines salées,Confiserie,Chocolat - bonbons et barres,0.5877205,0.1,0.5,0.7,g,2.962410086,0.3,,3
Acides gras saturés,Enfants 1 à 8 ans,131,Confiserie - sucres et grignotines salées,Confiserie,Gélatine - garnitures à dessert et poudings,0.0338767,0,0,0,g,0.170755896,0,E,3
Acides gras saturés,Enfants 1 à 8 ans,497,Confiserie - sucres et grignotines salées,Desserts glacés,,0.817595,0.1,0.6,1,g,4.12109444,0.4,,2
Acides gras saturés,Enfants 1 à 8 ans,346,Confiserie - sucres et grignotines salées,Desserts glacés,Produits laitiers glacés et analogues,0.8153633,0.1,0.6,1,g,4.109845562,0.4,,3
Acides gras saturés,Enfants 1 à 8 ans,184,Confiserie - sucres et grignotines salées,Desserts glacés,Popsicles et sorbet,0.0022317,0,0,0,g,0.011248879,0,E,3
Acides gras saturés,Enfants 1 à 8 ans,615,Confiserie - sucres et grignotines salées,Grignotines salées,,0.2431869,0,0.2,0.3,g,1.225785519,0.1,,2
Acides gras saturés,Enfants 1 à 8 ans,1642,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,,0.3543985,0.1,0.2,0.5,g,1.786348766,0.3,E,2
Acides gras saturés,Enfants 1 à 8 ans,257,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Confitures - gelées et marmelades,0.0001462,0,0,0,g,0.000736863,0,,3
Acides gras saturés,Enfants 1 à 8 ans,720,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Autres sucres et sirops,0.3542523,0.1,0.2,0.5,g,1.785611903,0.3,E,3
Acides gras saturés,Enfants 1 à 8 ans,5,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Édulcorants,0,0,0,0,g,0,0,<10,3
Acides gras saturés,Enfants 1 à 8 ans,1341,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Sucres,0,0,0,0,g,0,0,,3
Acides gras saturés,Hommes adultes 19 ans +,22,Aliments pour bébés,,,0.0046169,0,0,0,g,0.017740174,0,F,1
Acides gras saturés,Hommes adultes 19 ans +,21,Aliments pour bébés,Produits alimentaires pour bébés,,0.0046097,0,0,0,g,0.017712634,0,F,2
Acides gras saturés,Hommes adultes 19 ans +,1,Aliments pour bébés,Préparation pour nourrissons,,0.0000072,0,0,0,g,0.000027541,0,<10,2
Acides gras saturés,Hommes adultes 19 ans +,6187,Boissons (excluant laits),,,0.0768501,0,0.1,0.1,g,0.295292563,0,,1
Acides gras saturés,Hommes adultes 19 ans +,1946,Boissons (excluant laits),Alcool,,0.0147501,0,0,0,g,0.056676666,0,F,2
Acides gras saturés,Hommes adultes 19 ans +,5104,Boissons (excluant laits),Café et thé,,0.028176,0,0,0,g,0.108264848,0,E,2
Acides gras saturés,Hommes adultes 19 ans +,4276,Boissons (excluant laits),Café et thé,Café,0.0279506,0,0,0,g,0.10739872,0,E,3
Acides gras saturés,Hommes adultes 19 ans +,1782,Boissons (excluant laits),Café et thé,Thé,0.0002254,0,0,0,g,0.000866128,0,F,3
Acides gras saturés,Hommes adultes 19 ans +,53,Boissons (excluant laits),Boissons énergisantes,,0,0,0,0,g,0,0,,2
Acides gras saturés,Hommes adultes 19 ans +,479,Boissons (excluant laits),Boissons aux fruits,,0.0024646,0,0,0,g,0.009470036,0,E,2
Acides gras saturés,Hommes adultes 19 ans +,1862,Boissons (excluant laits),Jus de fruit,,0.0133751,0,0,0,g,0.051393274,0,,2
Acides gras saturés,Hommes adultes 19 ans +,113,Boissons (excluant laits),Autres boissons,,0.0146937,0,0,0,g,0.05645987,0,F,2
Acides gras saturés,Hommes adultes 19 ans +,1751,Boissons (excluant laits),Boissons gazeuses,,0.0009495,0,0,0,g,0.00364845,0,F,2
Acides gras saturés,Hommes adultes 19 ans +,128,Boissons (excluant laits),Boissons pour sportifs,,0.000085,0,0,0,g,0.000326735,0,F,2
Acides gras saturés,Hommes adultes 19 ans +,174,Boissons (excluant laits),Jus de tomates et de légumes,,0.002356,0,0,0,g,0.009052686,0,E,2
Acides gras saturés,Hommes adultes 19 ans +,24,Boissons (excluant laits),Eau vitaminée,,0,0,0,0,g,0,0,,2
Acides gras saturés,Hommes adultes 19 ans +,5620,Boissons (excluant laits),Eau,,0,0,0,0,g,0,0,,2
Acides gras saturés,Hommes adultes 19 ans +,5798,Produits laitiers et Boissons à base de plantes,,,7.6338008,0.3,7.1,8.1,g,29.33249334,0.7,,1
Acides gras saturés,Hommes adultes 19 ans +,3514,Produits laitiers et Boissons à base de plantes,Fromages,,4.572318,0.2,4.1,5,g,17.56890047,0.7,,2
Acides gras saturés,Hommes adultes 19 ans +,5221,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,,2.8170397,0.1,2.6,3,g,10.82433257,0.4,,2
Acides gras saturés,Hommes adultes 19 ans +,1819,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait 1%,0.2683586,0,0.2,0.3,g,1.031154484,0.1,,3
Acides gras saturés,Hommes adultes 19 ans +,3759,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait 2%,1.0839464,0,1,1.2,g,4.165009029,0.2,,3
Acides gras saturés,Hommes adultes 19 ans +,1727,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Crème et autres types de lait,0.9525963,0.1,0.8,1.1,g,3.660303174,0.3,,3
Acides gras saturés,Hommes adultes 19 ans +,208,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Boissons à base de plantes,0.0083226,0,0,0,g,0.031979108,0,E,3
Acides gras saturés,Hommes adultes 19 ans +,1812,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait écrémé,0.0084269,0,0,0,g,0.032379839,0,,3
Acides gras saturés,Hommes adultes 19 ans +,1648,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait entier,0.4953889,0.1,0.4,0.6,g,1.903506933,0.3,,3
Acides gras saturés,Hommes adultes 19 ans +,926,Produits laitiers et Boissons à base de plantes,Yogourts,,0.2444431,0,0.2,0.3,g,0.939260311,0.1,,2
Acides gras saturés,Hommes adultes 19 ans +,5767,Graisses et huiles,,,5.3535452,0.2,5,5.7,g,20.57072661,0.5,,1
Acides gras saturés,Hommes adultes 19 ans +,333,Graisses et huiles,Graisses animales,,0.1258944,0,0.1,0.2,g,0.483742902,0.1,,2
Acides gras saturés,Hommes adultes 19 ans +,1787,Graisses et huiles,Beurre,,1.7880268,0.1,1.6,2,g,6.870402422,0.4,,2
Acides gras saturés,Hommes adultes 19 ans +,3473,Graisses et huiles,Margarines,,0.8958525,0,0.8,1,g,3.442267853,0.1,,2
Acides gras saturés,Hommes adultes 19 ans +,2260,Graisses et huiles,Sauces pour salade,,0.6952704,0,0.6,0.8,g,2.671541274,0.1,,2
Acides gras saturés,Hommes adultes 19 ans +,2319,Graisses et huiles,Shortening,,1.2316008,0.1,1.1,1.4,g,4.732363902,0.3,,2
Acides gras saturés,Hommes adultes 19 ans +,3212,Graisses et huiles,Huiles végétales,,0.6169003,0,0.6,0.7,g,2.370408255,0.1,,2
Acides gras saturés,Hommes adultes 19 ans +,1146,Poissons et fruits de mer,,,0.1795245,0,0.1,0.2,g,0.689813676,0.1,,1
Acides gras saturés,Hommes adultes 19 ans +,910,Poissons et fruits de mer,Poissons,,0.1670725,0,0.1,0.2,g,0.641967495,0.1,,2
Acides gras saturés,Hommes adultes 19 ans +,343,Poissons et fruits de mer,Mollusques et crustacés,,0.012452,0,0,0,g,0.04784618,0,,2
Acides gras saturés,Hommes adultes 19 ans +,5918,Fruits et légumes,,,0.4136115,0,0.4,0.4,g,1.589281104,0.1,,1
Acides gras saturés,Hommes adultes 19 ans +,3876,Fruits et légumes,Fruits,,0.1319698,0,0.1,0.2,g,0.507087385,0,,2
Acides gras saturés,Hommes adultes 19 ans +,1350,Fruits et légumes,Fruits,Pomme,0.0109698,0,0,0,g,0.042150874,0,,3
Acides gras saturés,Hommes adultes 19 ans +,1590,Fruits et légumes,Fruits,Banane,0.0377815,0,0,0,g,0.145173403,0,,3
Acides gras saturés,Hommes adultes 19 ans +,1066,Fruits et légumes,Fruits,Baies,0.0027126,0,0,0,g,0.010423177,0,,3
Acides gras saturés,Hommes adultes 19 ans +,169,Fruits et légumes,Fruits,Cerises,0.000923,0,0,0,g,0.003546571,0,E,3
Acides gras saturés,Hommes adultes 19 ans +,1019,Fruits et légumes,Fruits,Agrumes,0.0029974,0,0,0,g,0.011517202,0,,3
Acides gras saturés,Hommes adultes 19 ans +,782,Fruits et légumes,Fruits,Raisins et raisins secs,0.003485,0,0,0,g,0.013390948,0,,3
Acides gras saturés,Hommes adultes 19 ans +,247,Fruits et légumes,Fruits,Melons,0.0030807,0,0,0,g,0.011837426,0,,3
Acides gras saturés,Hommes adultes 19 ans +,603,Fruits et légumes,Fruits,Autres fruits,0.0675006,0,0,0.1,g,0.259367584,0,,3
